date,oblast,alert_minutes,night_minutes,alert_count,alert_hours,night_hours,rolling_7d_alert_hours,rolling_7d_night_hours,rolling_30d_alert_hours,rolling_30d_night_hours
2022-11-17,Cherkaska oblast,175.2,0.0,1,2.92,0.0,18.727,5.593,77.15,28.738
2022-11-18,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.253,2.293,73.129,28.318
2022-11-19,Cherkaska oblast,0.0,0.0,0,0.0,0.0,12.285,1.834,70.645,27.563
2022-11-20,Cherkaska oblast,93.817,0.0,1,1.564,0.0,10.81,1.834,70.564,27.563
2022-11-21,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.33,1.354,62.514,24.254
2022-11-22,Cherkaska oblast,0.0,0.0,0,0.0,0.0,5.441,0.448,62.132,23.872
2022-11-23,Cherkaska oblast,142.317,0.0,1,2.372,0.0,6.856,0.0,61.979,22.754
2022-11-24,Cherkaska oblast,26.533,0.0,1,0.442,0.0,4.378,0.0,61.299,22.754
2022-11-25,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.378,0.0,55.03,20.754
2022-11-26,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.378,0.0,50.307,18.11
2022-11-27,Cherkaska oblast,38.117,0.0,1,0.635,0.0,3.449,0.0,50.256,17.777
2022-11-28,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.449,0.0,48.332,17.246
2022-11-29,Cherkaska oblast,14.683,0.0,1,0.245,0.0,3.694,0.0,48.577,17.246
2022-11-30,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.322,0.0,45.162,16.861
2022-12-01,Cherkaska oblast,71.683,0.0,1,1.195,0.0,2.075,0.0,44.463,16.433
2022-12-02,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.075,0.0,39.932,12.501
2022-12-03,Cherkaska oblast,18.083,0.0,1,0.301,0.0,2.376,0.0,39.502,12.501
2022-12-04,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.741,0.0,35.138,9.206
2022-12-05,Cherkaska oblast,179.583,0.0,1,2.993,0.0,4.734,0.0,35.829,8.344
2022-12-06,Cherkaska oblast,3.083,3.083,1,0.051,0.051,4.54,0.051,35.444,7.959
2022-12-07,Cherkaska oblast,119.1,119.1,1,1.985,1.985,6.525,2.036,35.629,8.834
2022-12-08,Cherkaska oblast,66.4,32.917,1,1.107,0.549,6.437,2.585,34.974,8.801
2022-12-09,Cherkaska oblast,32.867,0.0,1,0.548,0.0,6.985,2.585,33.302,8.801
2022-12-10,Cherkaska oblast,0.0,0.0,0,0.0,0.0,6.684,2.585,32.165,8.178
2022-12-11,Cherkaska oblast,28.183,0.0,1,0.47,0.0,7.154,2.585,28.161,4.878
2022-12-12,Cherkaska oblast,32.317,32.317,1,0.539,0.539,4.7,3.124,26.732,4.958
2022-12-13,Cherkaska oblast,71.883,0.0,1,1.198,0.0,5.847,3.073,24.891,4.958
2022-12-14,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.862,1.088,24.411,4.478
2022-12-15,Cherkaska oblast,52.266999999999996,0.0,2,0.871,0.0,3.626,0.539,20.393,3.572
2022-12-16,Cherkaska oblast,248.35,0.0,1,4.139,0.0,7.217,0.539,23.575,3.124
2022-12-17,Cherkaska oblast,153.51600000000002,52.783,2,2.559,0.88,9.776,1.419,23.214,4.004
2022-12-18,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.306,1.419,23.214,4.004
2022-12-19,Cherkaska oblast,220.683,196.783,2,3.678,3.28,12.445,4.16,26.892,7.284
2022-12-20,Cherkaska oblast,0.0,0.0,0,0.0,0.0,11.247,4.16,25.328,7.284
2022-12-21,Cherkaska oblast,137.3,0.0,2,2.288,0.0,13.535,4.16,27.616,7.284
2022-12-22,Cherkaska oblast,93.7,0.0,3,1.562,0.0,14.226,4.16,29.178,7.284
2022-12-23,Cherkaska oblast,64.55,0.0,2,1.076,0.0,11.163,4.16,27.882,7.284
2022-12-24,Cherkaska oblast,37.483,0.0,1,0.625,0.0,9.229,3.28,28.065,7.284
2022-12-25,Cherkaska oblast,261.25,0.0,3,4.354,0.0,13.583,3.28,32.419,7.284
2022-12-26,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.905,0.0,32.419,7.284
2022-12-27,Cherkaska oblast,133.917,0.0,2,2.232,0.0,12.137,0.0,34.016,7.284
2022-12-28,Cherkaska oblast,228.817,92.917,3,3.814,1.549,13.663,1.549,37.83,8.833
2022-12-29,Cherkaska oblast,304.15,77.366,2,5.069,1.289,17.17,2.838,42.654,10.122
2022-12-30,Cherkaska oblast,139.38299999999998,109.383,2,2.323,1.823,18.417,4.661,44.977,11.945
2022-12-31,Cherkaska oblast,241.79999999999998,48.1,2,4.03,0.802,21.822,5.463,47.812,12.747
2023-01-01,Cherkaska oblast,319.75,319.75,1,5.329,5.329,22.797,10.792,53.141,18.076
2023-01-02,Cherkaska oblast,245.683,212.9,1,4.095,3.548,26.892,14.34,56.935,21.624
2023-01-03,Cherkaska oblast,0.0,0.0,0,0.0,0.0,24.66,14.34,56.935,21.624
2023-01-04,Cherkaska oblast,144.35,0.0,2,2.406,0.0,23.252,12.791,56.348,21.624
2023-01-05,Cherkaska oblast,30.683,30.683,1,0.511,0.511,18.694,12.013,56.808,22.084
2023-01-06,Cherkaska oblast,112.333,0.0,1,1.872,0.0,18.243,10.19,56.695,20.099
2023-01-07,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.213,9.388,55.588,19.55
2023-01-08,Cherkaska oblast,0.0,0.0,0,0.0,0.0,8.884,4.059,55.04,19.55
2023-01-09,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.789,0.511,55.04,19.55
2023-01-10,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.789,0.511,54.57,19.55
2023-01-11,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.383,0.511,54.031,19.011
2023-01-12,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.872,0.0,52.833,19.011
2023-01-13,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,52.833,19.011
2023-01-14,Cherkaska oblast,229.933,0.0,3,3.832,0.0,3.832,0.0,55.794,19.011
2023-01-15,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.832,0.0,51.655,19.011
2023-01-16,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.832,0.0,49.096,18.131
2023-01-17,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.832,0.0,49.096,18.131
2023-01-18,Cherkaska oblast,33.333,0.0,1,0.556,0.0,4.388,0.0,45.974,14.851
2023-01-19,Cherkaska oblast,94.733,0.0,1,1.579,0.0,5.967,0.0,47.553,14.851
2023-01-20,Cherkaska oblast,105.417,0.0,1,1.757,0.0,7.724,0.0,47.022,14.851
2023-01-21,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.892,0.0,45.46,14.851
2023-01-22,Cherkaska oblast,46.217,0.0,1,0.77,0.0,4.662,0.0,45.154,14.851
2023-01-23,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.662,0.0,44.529,14.851
2023-01-24,Cherkaska oblast,38.9,0.0,1,0.648,0.0,5.31,0.0,40.823,14.851
2023-01-25,Cherkaska oblast,349.217,79.93299999999999,7,5.82,1.332,10.574,1.332,46.643,16.183
2023-01-26,Cherkaska oblast,496.716,197.033,2,8.279,3.284,17.274,4.616,52.69,19.467
2023-01-27,Cherkaska oblast,0.0,0.0,0,0.0,0.0,15.517,4.616,48.876,17.918
2023-01-28,Cherkaska oblast,0.0,0.0,0,0.0,0.0,15.517,4.616,43.807,16.629
2023-01-29,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.747,4.616,41.484,14.806
2023-01-30,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.747,4.616,37.454,14.004
2023-01-31,Cherkaska oblast,70.684,0.0,3,1.178,0.0,15.277,4.616,33.303,8.675
2023-02-01,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.457,3.284,29.208,5.127
2023-02-02,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.178,0.0,29.208,5.127
2023-02-03,Cherkaska oblast,147.034,0.0,2,2.451,0.0,3.629,0.0,29.253,5.127
2023-02-04,Cherkaska oblast,149.7,0.0,2,2.495,0.0,6.124,0.0,31.237,4.616
2023-02-05,Cherkaska oblast,48.2,0.0,1,0.803,0.0,6.927,0.0,30.168,4.616
2023-02-06,Cherkaska oblast,0.0,0.0,0,0.0,0.0,6.927,0.0,30.168,4.616
2023-02-07,Cherkaska oblast,0.0,0.0,0,0.0,0.0,5.749,0.0,30.168,4.616
2023-02-08,Cherkaska oblast,8.567,0.0,1,0.143,0.0,5.892,0.0,30.311,4.616
2023-02-09,Cherkaska oblast,0.0,0.0,0,0.0,0.0,5.892,0.0,30.311,4.616
2023-02-10,Cherkaska oblast,815.983,393.083,5,13.6,6.551,17.041,6.551,43.911,11.167
2023-02-11,Cherkaska oblast,51.05,51.05,0,0.851,0.851,15.397,7.402,44.762,12.018
2023-02-12,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.594,7.402,44.762,12.018
2023-02-13,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.594,7.402,40.93,12.018
2023-02-14,Cherkaska oblast,108.15,0.0,1,1.802,0.0,16.396,7.402,42.732,12.018
2023-02-15,Cherkaska oblast,95.433,0.0,1,1.591,0.0,17.844,7.402,44.323,12.018
2023-02-16,Cherkaska oblast,189.199,110.083,3,3.153,1.835,20.997,9.237,47.476,13.853
2023-02-17,Cherkaska oblast,85.801,30.817,3,1.43,0.514,8.827,3.2,48.35,14.367
2023-02-18,Cherkaska oblast,63.75,0.0,1,1.062,0.0,9.038,2.349,47.833,14.367
2023-02-19,Cherkaska oblast,111.333,0.0,3,1.856,0.0,10.894,2.349,47.932,14.367
2023-02-20,Cherkaska oblast,148.767,57.917,2,2.479,0.965,13.373,3.314,50.411,15.332
2023-02-21,Cherkaska oblast,0.0,0.0,0,0.0,0.0,11.571,3.314,49.641,15.332
2023-02-22,Cherkaska oblast,117.433,0.0,1,1.957,0.0,11.937,3.314,51.598,15.332
2023-02-23,Cherkaska oblast,0.0,0.0,0,0.0,0.0,8.784,1.479,50.95,15.332
2023-02-24,Cherkaska oblast,0.0,0.0,0,0.0,0.0,7.354,0.965,45.13,14.0
2023-02-25,Cherkaska oblast,105.56700000000001,46.817,3,1.759,0.78,8.051,1.745,38.61,11.496
2023-02-26,Cherkaska oblast,0.0,0.0,0,0.0,0.0,6.195,1.745,38.61,11.496
2023-02-27,Cherkaska oblast,331.383,272.95,2,5.523,4.549,9.239,5.329,44.133,16.045
2023-02-28,Cherkaska oblast,25.533,15.7,2,0.426,0.262,9.665,5.591,44.559,16.307
2023-03-01,Cherkaska oblast,101.68299999999999,83.6,1,1.695,1.393,9.403,6.984,46.254,17.7
2023-03-02,Cherkaska oblast,21.083,0.0,1,0.351,0.0,9.754,6.984,45.427,17.7
2023-03-03,Cherkaska oblast,102.517,0.0,1,1.709,0.0,11.463,6.984,47.136,17.7
2023-03-04,Cherkaska oblast,65.65,0.0,2,1.094,0.0,10.798,6.204,48.23,17.7
2023-03-05,Cherkaska oblast,55.233999999999995,23.717,2,0.921,0.395,11.719,6.599,46.7,18.095
2023-03-06,Cherkaska oblast,287.166,183.483,1,4.786,3.058,10.982,5.108,48.991,21.153
2023-03-07,Cherkaska oblast,68.533,0.0,3,1.142,0.0,11.698,4.846,49.33,21.153
2023-03-08,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.003,3.453,49.33,21.153
2023-03-09,Cherkaska oblast,539.4830000000001,360.783,3,8.991,6.013,18.643,9.466,58.321,27.166
2023-03-10,Cherkaska oblast,126.45100000000001,0.0,3,2.108,0.0,19.042,9.466,60.286,27.166
2023-03-11,Cherkaska oblast,0.0,0.0,0,0.0,0.0,17.948,9.466,60.286,27.166
2023-03-12,Cherkaska oblast,0.0,0.0,0,0.0,0.0,17.027,9.071,46.686,20.615
2023-03-13,Cherkaska oblast,35.55,0.0,1,0.592,0.0,12.833,6.013,46.427,19.764
2023-03-14,Cherkaska oblast,135.017,0.0,4,2.25,0.0,13.941,6.013,48.677,19.764
2023-03-15,Cherkaska oblast,170.7,0.0,3,2.845,0.0,16.786,6.013,51.522,19.764
2023-03-16,Cherkaska oblast,90.367,0.0,1,1.506,0.0,9.301,0.0,51.226,19.764
2023-03-17,Cherkaska oblast,96.6,96.6,1,1.61,1.61,8.803,1.61,51.245,21.374
2023-03-18,Cherkaska oblast,135.283,7.683,2,2.255,0.128,11.058,1.738,50.347,19.667
2023-03-19,Cherkaska oblast,0.0,0.0,0,0.0,0.0,11.058,1.738,48.917,19.153
2023-03-20,Cherkaska oblast,92.383,0.0,1,1.54,0.0,12.006,1.738,49.395,19.153
2023-03-21,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.756,1.738,47.539,19.153
2023-03-22,Cherkaska oblast,329.45000000000005,209.967,2,5.491,3.499,12.402,5.237,50.551,21.687
2023-03-23,Cherkaska oblast,121.283,0.0,1,2.021,0.0,12.917,5.237,52.572,21.687
2023-03-24,Cherkaska oblast,0.0,0.0,0,0.0,0.0,11.307,3.627,50.615,21.687
2023-03-25,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.052,3.499,50.615,21.687
2023-03-26,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.052,3.499,50.615,21.687
2023-03-27,Cherkaska oblast,0.0,0.0,0,0.0,0.0,7.512,3.499,48.856,20.907
2023-03-28,Cherkaska oblast,32.283,32.283,1,0.538,0.538,8.05,4.037,49.394,21.445
2023-03-29,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.559,0.538,43.871,16.896
2023-03-30,Cherkaska oblast,16.983,0.0,1,0.283,0.0,0.821,0.538,43.728,16.634
2023-03-31,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.821,0.538,42.033,15.241
2023-04-01,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.821,0.538,41.682,15.241
2023-04-02,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.821,0.538,39.973,15.241
2023-04-03,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.821,0.538,38.879,15.241
2023-04-04,Cherkaska oblast,122.433,0.0,1,2.041,0.0,2.324,0.0,39.999,14.846
2023-04-05,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.324,0.0,35.213,11.788
2023-04-06,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.041,0.0,34.071,11.788
2023-04-07,Cherkaska oblast,27.817,0.0,1,0.464,0.0,2.505,0.0,34.535,11.788
2023-04-08,Cherkaska oblast,35.35,35.35,1,0.589,0.589,3.094,0.589,26.133,6.364
2023-04-09,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.094,0.589,24.025,6.364
2023-04-10,Cherkaska oblast,0.0,0.0,0,0.0,0.0,3.094,0.589,24.025,6.364
2023-04-11,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.053,0.589,24.025,6.364
2023-04-12,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.053,0.589,23.433,6.364
2023-04-13,Cherkaska oblast,46.333,0.0,1,0.772,0.0,1.825,0.589,21.955,6.364
2023-04-14,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.361,0.589,19.11,6.364
2023-04-15,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.772,0.0,17.604,6.364
2023-04-16,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.772,0.0,15.994,4.754
2023-04-17,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.772,0.0,13.739,4.626
2023-04-18,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.772,0.0,13.739,4.626
2023-04-19,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.772,0.0,12.199,4.626
2023-04-20,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,12.199,4.626
2023-04-21,Cherkaska oblast,51.965999999999994,21.083,2,0.866,0.351,0.866,0.351,7.574,1.478
2023-04-22,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.866,0.351,5.553,1.478
2023-04-23,Cherkaska oblast,0.0,0.0,0,0.0,0.0,0.866,0.351,5.553,1.478
2023-04-24,Cherkaska oblast,34.433,0.0,1,0.574,0.0,1.44,0.351,6.127,1.478
2023-04-25,Cherkaska oblast,0.0,0.0,0,0.0,0.0,1.44,0.351,6.127,1.478
2023-04-26,Cherkaska oblast,34.883,0.0,1,0.581,0.0,2.021,0.351,6.708,1.478
2023-04-27,Cherkaska oblast,0.0,0.0,0,0.0,0.0,2.021,0.351,6.17,0.94
2023-04-28,Cherkaska oblast,175.05,131.133,2,2.918,2.186,4.073,2.186,9.088,3.126
2023-04-29,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.073,2.186,8.805,3.126
2023-04-30,Cherkaska oblast,0.0,0.0,0,0.0,0.0,4.073,2.186,8.805,3.126
2023-05-01,Cherkaska oblast,169.867,169.867,1,2.831,2.831,6.33,5.017,11.636,5.957
2023-05-02,Cherkaska oblast,0.0,0.0,0,0.0,0.0,6.33,5.017,11.636,5.957
2023-05-03,Cherkaska oblast,218.4,149.917,2,3.64,2.499,9.389,7.516,15.276,8.456
2023-05-04,Cherkaska oblast,181.217,181.217,1,3.02,3.02,12.409,10.536,16.255,11.476
2023-05-05,Cherkaska oblast,75.817,0.0,1,1.264,0.0,10.755,8.35,17.519,11.476
2023-05-06,Cherkaska oblast,106.15,106.15,1,1.769,1.769,12.524,10.119,19.288,13.245
2023-05-07,Cherkaska oblast,120.2,120.2,1,2.003,2.003,14.527,12.122,20.827,15.248
2023-05-08,Cherkaska oblast,268.5,222.45,1,4.475,3.708,16.171,12.999,24.713,18.367
2023-05-09,Cherkaska oblast,119.967,119.967,1,1.999,1.999,18.17,14.998,26.712,20.366
2023-05-10,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.53,12.499,26.712,20.366
2023-05-11,Cherkaska oblast,38.683,38.683,1,0.645,0.645,12.155,10.124,27.357,21.011
2023-05-12,Cherkaska oblast,33.0,0.0,1,0.55,0.0,11.441,10.124,27.907,21.011
2023-05-13,Cherkaska oblast,330.017,330.017,2,5.5,5.5,15.172,13.855,32.635,26.511
2023-05-14,Cherkaska oblast,153.083,153.083,1,2.551,2.551,15.72,14.403,35.186,29.062
2023-05-15,Cherkaska oblast,146.45,129.033,2,2.441,2.151,13.686,12.846,37.627,31.213
2023-05-16,Cherkaska oblast,189.95,158.39999999999998,3,3.166,2.64,14.853,13.487,40.793,33.853
2023-05-17,Cherkaska oblast,84.80000000000001,84.80000000000001,2,1.413,1.413,16.266,14.9,42.206,35.266
2023-05-18,Cherkaska oblast,361.634,329.66700000000003,2,6.027,5.494,21.648,19.749,48.233,40.76
2023-05-19,Cherkaska oblast,158.117,158.117,1,2.635,2.635,23.733,22.384,50.868,43.395
2023-05-20,Cherkaska oblast,30.633,0.0,1,0.511,0.0,18.744,16.884,51.379,43.395
2023-05-21,Cherkaska oblast,20.317,0.0,1,0.339,0.0,16.532,14.333,50.852,43.044
2023-05-22,Cherkaska oblast,219.28300000000002,169.15,3,3.655,2.819,17.746,15.001,54.507,45.863
2023-05-23,Cherkaska oblast,102.483,102.483,1,1.708,1.708,16.288,14.069,56.215,47.571
2023-05-24,Cherkaska oblast,53.3,0.0,1,0.888,0.0,15.763,12.656,56.529,47.571
2023-05-25,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.736,7.162,56.529,47.571
2023-05-26,Cherkaska oblast,264.20000000000005,264.20000000000005,2,4.403,4.403,11.504,8.93,60.351,51.974
2023-05-27,Cherkaska oblast,18.767,18.767,1,0.313,0.313,11.306,9.243,60.664,52.287
2023-05-28,Cherkaska oblast,197.633,197.633,1,3.294,3.294,14.261,12.537,61.04,53.395
2023-05-29,Cherkaska oblast,315.584,256.617,2,5.26,4.277,15.866,13.995,66.3,57.672
2023-05-30,Cherkaska oblast,155.133,155.133,1,2.586,2.586,16.744,14.873,68.886,60.258
2023-05-31,Cherkaska oblast,0.0,0.0,0,0.0,0.0,15.856,14.873,66.055,57.427
2023-06-01,Cherkaska oblast,0.0,0.0,0,0.0,0.0,15.856,14.873,66.055,57.427
2023-06-02,Cherkaska oblast,230.7,199.517,3,3.845,3.325,15.298,13.795,66.26,58.253
2023-06-03,Cherkaska oblast,0.0,0.0,0,0.0,0.0,14.985,13.482,63.24,55.233
2023-06-04,Cherkaska oblast,163.133,163.133,1,2.719,2.719,14.41,12.907,64.695,57.952
2023-06-05,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.15,8.63,62.926,56.183
2023-06-06,Cherkaska oblast,124.283,124.283,1,2.071,2.071,8.635,8.115,62.994,56.251
2023-06-07,Cherkaska oblast,34.45,0.0,1,0.574,0.0,9.209,8.115,59.093,52.543
2023-06-08,Cherkaska oblast,72.05,0.0,1,1.201,0.0,10.41,8.115,58.295,50.544
2023-06-09,Cherkaska oblast,200.533,187.5,2,3.342,3.125,9.907,7.915,61.637,53.669
2023-06-10,Cherkaska oblast,24.117,0.0,1,0.402,0.0,10.309,7.915,61.394,53.024
2023-06-11,Cherkaska oblast,17.783,0.0,1,0.296,0.0,7.886,5.196,61.14,53.024
2023-06-12,Cherkaska oblast,47.917,47.917,1,0.799,0.799,8.685,5.995,56.439,48.323
2023-06-13,Cherkaska oblast,224.817,143.183,3,3.747,2.386,10.361,6.31,57.635,48.158
2023-06-14,Cherkaska oblast,54.400000000000006,30.833000000000002,2,0.907,0.514,10.694,6.824,56.101,46.521
2023-06-15,Cherkaska oblast,179.034,96.434,3,2.984,1.607,12.477,8.431,55.919,45.488
2023-06-16,Cherkaska oblast,104.683,0.0,1,1.745,0.0,10.88,5.306,56.251,44.075
2023-06-17,Cherkaska oblast,28.967,28.967,1,0.483,0.483,10.961,5.789,50.707,39.064
2023-06-18,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.665,5.789,48.072,36.429
2023-06-19,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.866,4.99,47.561,36.429
2023-06-20,Cherkaska oblast,187.167,187.167,1,3.119,3.119,9.238,5.723,50.341,39.548
2023-06-21,Cherkaska oblast,169.033,169.033,1,2.817,2.817,11.148,8.026,49.503,39.546
2023-06-22,Cherkaska oblast,62.0,62.0,1,1.033,1.033,9.197,7.452,48.828,38.871
2023-06-23,Cherkaska oblast,162.567,148.4,3,2.709,2.473,10.161,9.925,50.649,41.344
2023-06-24,Cherkaska oblast,165.583,165.583,2,2.76,2.76,12.438,12.202,53.409,44.104
2023-06-25,Cherkaska oblast,48.217,48.217,1,0.804,0.804,13.242,13.006,49.81,40.505
2023-06-26,Cherkaska oblast,148.6,148.6,0,2.477,2.477,15.719,15.483,51.974,42.669
2023-06-27,Cherkaska oblast,65.666,33.1,2,1.094,0.552,13.694,12.916,49.774,39.927
2023-06-28,Cherkaska oblast,70.333,70.333,1,1.172,1.172,12.049,11.271,45.686,36.822
2023-06-29,Cherkaska oblast,135.36700000000002,38.55,3,2.256,0.642,13.272,10.88,45.356,34.878
2023-06-30,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.563,8.407,45.356,34.878
2023-07-01,Cherkaska oblast,0.0,0.0,0,0.0,0.0,7.803,5.647,45.356,34.878
2023-07-02,Cherkaska oblast,173.76600000000002,109.283,2,2.896,1.821,9.895,6.664,44.407,33.374
2023-07-03,Cherkaska oblast,83.417,83.417,1,1.39,1.39,8.808,5.577,45.797,34.764
2023-07-04,Cherkaska oblast,0.0,0.0,0,0.0,0.0,7.714,5.025,43.078,32.045
2023-07-05,Cherkaska oblast,0.0,0.0,0,0.0,0.0,6.542,3.853,43.078,32.045
2023-07-06,Cherkaska oblast,96.817,96.817,1,1.614,1.614,5.9,4.825,42.621,31.588
2023-07-07,Cherkaska oblast,200.233,165.283,2,3.337,2.755,9.237,7.58,45.384,34.343
2023-07-08,Cherkaska oblast,222.867,222.867,1,3.714,3.714,12.951,11.294,47.897,38.057
2023-07-09,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.055,9.473,44.555,34.932
2023-07-10,Cherkaska oblast,29.983,0.0,1,0.5,0.0,9.165,8.083,44.653,34.932
2023-07-11,Cherkaska oblast,187.25,139.433,3,3.121,2.324,12.286,10.407,47.478,37.256
2023-07-12,Cherkaska oblast,221.983,221.983,1,3.7,3.7,15.986,14.107,50.379,40.157
2023-07-13,Cherkaska oblast,198.65,198.65,1,3.311,3.311,17.683,15.804,49.943,41.082
2023-07-14,Cherkaska oblast,27.167,0.0,1,0.453,0.0,14.799,13.049,49.489,40.568
2023-07-15,Cherkaska oblast,18.167,18.167,1,0.303,0.303,11.388,9.638,46.808,39.264
2023-07-16,Cherkaska oblast,10.083,0.0,1,0.168,0.0,11.556,9.638,45.231,39.264
2023-07-17,Cherkaska oblast,13.717,0.0,1,0.229,0.0,11.285,9.638,44.977,38.781
2023-07-18,Cherkaska oblast,97.083,97.083,1,1.618,1.618,9.782,8.932,46.595,40.399
2023-07-19,Cherkaska oblast,331.816,322.066,3,5.53,5.368,11.612,10.6,52.125,45.767
2023-07-20,Cherkaska oblast,34.783,15.75,2,0.58,0.262,8.881,7.551,49.586,42.91
2023-07-21,Cherkaska oblast,90.783,12.833,2,1.513,0.214,9.941,7.765,48.282,40.307
2023-07-22,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.638,7.462,47.249,39.274
2023-07-23,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.47,7.462,44.54,36.801
2023-07-24,Cherkaska oblast,0.0,0.0,0,0.0,0.0,9.241,7.462,41.78,34.041
2023-07-25,Cherkaska oblast,270.083,270.083,1,4.501,4.501,12.124,10.345,45.477,37.738
2023-07-26,Cherkaska oblast,208.916,0.0,2,3.482,0.0,10.076,4.977,46.482,35.261
2023-07-27,Cherkaska oblast,100.533,70.533,2,1.676,1.176,11.172,5.891,47.064,35.885
2023-07-28,Cherkaska oblast,36.849999999999994,0.0,2,0.614,0.0,10.273,5.677,46.506,34.713
2023-07-29,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.273,5.677,44.25,34.071
2023-07-30,Cherkaska oblast,56.4,0.0,1,0.94,0.0,11.213,5.677,45.19,34.071
2023-07-31,Cherkaska oblast,35.483,35.483,1,0.591,0.591,11.804,6.268,45.781,34.662
2023-08-01,Cherkaska oblast,100.68299999999999,0.0,4,1.678,0.0,8.981,1.767,44.563,32.841
2023-08-02,Cherkaska oblast,205.416,104.033,5,3.424,1.734,8.923,3.501,46.597,33.185
2023-08-03,Cherkaska oblast,125.984,125.984,2,2.1,2.1,9.347,4.425,48.697,35.285
2023-08-04,Cherkaska oblast,42.25,0.0,1,0.704,0.0,9.437,4.425,49.401,35.285
2023-08-05,Cherkaska oblast,174.917,10.4,5,2.915,0.173,12.352,4.598,50.702,33.844
2023-08-06,Cherkaska oblast,173.983,173.983,1,2.9,2.9,14.312,7.498,50.265,33.989
2023-08-07,Cherkaska oblast,30.983,0.0,1,0.516,0.0,14.237,6.907,47.067,30.275
2023-08-08,Cherkaska oblast,64.71600000000001,30.533,2,1.079,0.509,13.638,7.416,48.146,30.784
2023-08-09,Cherkaska oblast,127.249,21.883,4,2.121,0.365,12.335,6.047,49.767,31.149
2023-08-10,Cherkaska oblast,149.64999999999998,149.64999999999998,2,2.494,2.494,12.729,6.441,49.14,31.319
2023-08-11,Cherkaska oblast,60.93300000000001,0.0,2,1.016,0.0,13.041,6.441,46.456,27.619
2023-08-12,Cherkaska oblast,0.0,0.0,0,0.0,0.0,10.126,6.268,43.145,24.308
2023-08-13,Cherkaska oblast,30.45,30.45,1,0.507,0.507,7.733,3.875,43.199,24.815
